event_id,cell_id,obj_i,obj_j,t_exit_i,t_entry_j,PET
2370,CELL_R_6,8,290,7.031568299764108,8.864441553257121,1.8328732534930134
2371,CELL_R_6,274,124,8.06464231536926,9.730890727635638,1.666248412266377
2372,CELL_R_6,274,290,8.06464231536926,8.864441553257121,0.7997992378878607
2373,CELL_R_6,274,304,8.06464231536926,9.797540664126291,1.7328983487570309
2374,CELL_R_6,274,306,8.06464231536926,9.764215695880965,1.6995733805117048
2375,CELL_G_5,31,85,2.5993475231355467,2.6993224278715293,0.09997490473598258
2376,CELL_G_5,31,123,2.5993475231355467,3.3324968245327526,0.7331493013972059
2377,CELL_G_5,31,159,2.5993475231355467,4.265595935401923,1.6662484122663765
2378,CELL_G_5,85,123,3.2658468880420974,3.3324968245327526,0.0666499364906552
2379,CELL_G_5,85,123,3.2658468880420974,4.632170586100526,1.3663236980584283
2380,CELL_G_5,85,159,3.2658468880420974,4.265595935401923,0.9997490473598258
2381,CELL_G_5,105,123,3.1991969515514422,3.3324968245327526,0.1332998729813104
2382,CELL_G_5,105,123,3.1991969515514422,4.632170586100526,1.4329736345490836
2383,CELL_G_5,105,159,3.1991969515514422,4.265595935401923,1.066398983850481
2384,CELL_G_5,123,123,4.532195681364543,4.632170586100526,0.09997490473598258
2385,CELL_G_5,159,123,4.565520649609871,4.632170586100526,0.06664993649065476
2386,CELL_F_5,31,85,3.0992220468154597,3.299171856287425,0.19994980947196517
2387,CELL_F_5,31,105,3.0992220468154597,3.23252191979677,0.1332998729813104
2388,CELL_F_5,31,105,3.0992220468154597,3.36582179277808,0.26659974596262037
2389,CELL_F_5,31,123,3.0992220468154597,4.565520649609871,1.4662986027944114
2390,CELL_F_5,31,123,3.0992220468154597,4.665495554345854,1.566273507530394
2391,CELL_F_5,31,123,3.0992220468154597,4.798795427327163,1.6995733805117035
2392,CELL_F_5,31,139,3.0992220468154597,3.4657966975140626,0.36657465069860296
2393,CELL_F_5,31,159,3.0992220468154597,4.598845617855199,1.4996235710397392
2394,CELL_F_5,31,176,3.0992220468154597,4.9320953003084735,1.8328732534930139
2395,CELL_F_5,43,31,2.5660225548902194,2.6326724913808746,0.0666499364906552
2396,CELL_F_5,43,85,2.5660225548902194,3.299171856287425,0.7331493013972055
2397,CELL_F_5,43,105,2.5660225548902194,3.23252191979677,0.6664993649065507
2398,CELL_F_5,43,105,2.5660225548902194,3.36582179277808,0.7997992378878607
2399,CELL_F_5,43,123,2.5660225548902194,4.565520649609871,1.9994980947196517
2400,CELL_F_5,43,126,2.5660225548902194,2.8326223008528397,0.26659974596262037
2401,CELL_F_5,43,139,2.5660225548902194,3.4657966975140626,0.8997741426238433
2402,CELL_F_5,85,105,3.3324968245327526,3.36582179277808,0.03332496824532738
2403,CELL_F_5,85,123,3.3324968245327526,4.565520649609871,1.2330238250771184
2404,CELL_F_5,85,123,3.3324968245327526,4.665495554345854,1.332998729813101
2405,CELL_F_5,85,123,3.3324968245327526,4.798795427327163,1.4662986027944105
2406,CELL_F_5,85,139,3.3324968245327526,3.4657966975140626,0.13329987298130996
2407,CELL_F_5,85,159,3.3324968245327526,4.598845617855199,1.2663487933224462
2408,CELL_F_5,85,176,3.3324968245327526,4.9320953003084735,1.599598475775721
2409,CELL_F_5,105,85,3.2658468880420974,3.299171856287425,0.03332496824532738
2410,CELL_F_5,105,105,3.2658468880420974,3.36582179277808,0.09997490473598258
2411,CELL_F_5,105,123,3.2658468880420974,4.565520649609871,1.2996737615677736
2412,CELL_F_5,105,123,3.2658468880420974,4.665495554345854,1.3996486663037562
2413,CELL_F_5,105,123,3.2658468880420974,4.798795427327163,1.5329485392850657
2414,CELL_F_5,105,139,3.2658468880420974,3.4657966975140626,0.19994980947196517
2415,CELL_F_5,105,159,3.2658468880420974,4.598845617855199,1.3329987298131014
2416,CELL_F_5,105,176,3.2658468880420974,4.9320953003084735,1.666248412266376
2417,CELL_F_5,105,123,3.3991467610234074,4.565520649609871,1.1663738885864636
2418,CELL_F_5,105,123,3.3991467610234074,4.665495554345854,1.2663487933224462
2419,CELL_F_5,105,123,3.3991467610234074,4.798795427327163,1.3996486663037557
2420,CELL_F_5,105,139,3.3991467610234074,3.4657966975140626,0.0666499364906552
2421,CELL_F_5,105,159,3.3991467610234074,4.598845617855199,1.1996988568317914
2422,CELL_F_5,105,176,3.3991467610234074,4.9320953003084735,1.5329485392850661
2423,CELL_F_5,123,123,4.598845617855199,4.665495554345854,0.06664993649065476
2424,CELL_F_5,123,123,4.598845617855199,4.798795427327163,0.19994980947196428
2425,CELL_F_5,123,176,4.598845617855199,4.9320953003084735,0.3332496824532747
2426,CELL_F_5,123,123,4.698820522591181,4.798795427327163,0.0999749047359817
2427,CELL_F_5,123,176,4.698820522591181,4.9320953003084735,0.2332747777172921
2428,CELL_F_5,123,176,4.798795427327163,4.9320953003084735,0.1332998729813104
2429,CELL_F_5,126,85,3.0992220468154597,3.299171856287425,0.19994980947196517
2430,CELL_F_5,126,105,3.0992220468154597,3.23252191979677,0.1332998729813104
2431,CELL_F_5,126,105,3.0992220468154597,3.36582179277808,0.26659974596262037
2432,CELL_F_5,126,123,3.0992220468154597,4.565520649609871,1.4662986027944114
2433,CELL_F_5,126,123,3.0992220468154597,4.665495554345854,1.566273507530394
2434,CELL_F_5,126,123,3.0992220468154597,4.798795427327163,1.6995733805117035
2435,CELL_F_5,126,139,3.0992220468154597,3.4657966975140626,0.36657465069860296
2436,CELL_F_5,126,159,3.0992220468154597,4.598845617855199,1.4996235710397392
2437,CELL_F_5,126,176,3.0992220468154597,4.9320953003084735,1.8328732534930139
2438,CELL_F_5,139,123,3.7990463799673377,4.565520649609871,0.7664742696425333
2439,CELL_F_5,139,123,3.7990463799673377,4.665495554345854,0.8664491743785159
2440,CELL_F_5,139,123,3.7990463799673377,4.798795427327163,0.9997490473598254
2441,CELL_F_5,139,159,3.7990463799673377,4.598845617855199,0.7997992378878611
2442,CELL_F_5,139,176,3.7990463799673377,4.9320953003084735,1.1330489203411358
2443,CELL_E_5,31,139,3.1991969515514422,3.8323713482126656,0.6331743966612233
2444,CELL_E_5,126,139,3.6657465069860278,3.8323713482126656,0.1666248412266378
2445,CELL_E_5,139,159,4.298920903647251,5.965169315913627,1.666248412266376
2446,CELL_G_1,32,32,3.032572110324805,3.4324717292687352,0.39989961894393034
2447,CELL_G_1,32,32,3.032572110324805,3.6324215387407004,0.5998494284158955
2448,CELL_G_1,32,32,3.032572110324805,4.03232115768463,0.9997490473598254
2449,CELL_G_1,32,118,3.032572110324805,3.23252191979677,0.19994980947196517
2450,CELL_G_1,32,118,3.032572110324805,3.6324215387407004,0.5998494284158955
2451,CELL_G_1,32,32,3.4324717292687352,3.6324215387407004,0.19994980947196517
2452,CELL_G_1,32,32,3.4324717292687352,4.03232115768463,0.5998494284158951
2453,CELL_G_1,32,118,3.4324717292687352,3.6324215387407004,0.19994980947196517
2454,CELL_G_1,32,32,3.6324215387407004,4.03232115768463,0.3998996189439299
2455,CELL_G_1,118,32,3.49912166575939,3.6324215387407004,0.1332998729813104
2456,CELL_G_1,118,32,3.49912166575939,4.03232115768463,0.5331994919252403
2457,CELL_G_1,118,118,3.49912166575939,3.6324215387407004,0.1332998729813104
2458,CELL_G_1,118,32,3.8990212847033203,4.03232115768463,0.13329987298130996
2459,CELL_P_12,35,35,8.631166775539828,8.76446664852114,0.1332998729813113
2460,CELL_P_12,35,35,8.631166775539828,8.964416457993105,0.33324968245327646
2461,CELL_P_12,35,35,8.631166775539828,9.464290981673017,0.8331242061331885
2462,CELL_P_12,35,35,8.631166775539828,9.764215695880965,1.1330489203411371
2463,CELL_P_12,35,35,8.631166775539828,9.897515568862275,1.2663487933224467
2464,CELL_P_12,35,277,8.631166775539828,8.997741426238433,0.3665746506986043
2465,CELL_P_12,35,35,8.831116585011793,8.964416457993105,0.1332998729813113
2466,CELL_P_12,35,35,8.831116585011793,9.464290981673017,0.6331743966612233
2467,CELL_P_12,35,35,8.831116585011793,9.764215695880965,0.933099110869172
2468,CELL_P_12,35,35,8.831116585011793,9.897515568862275,1.0663989838504815
2469,CELL_P_12,35,277,8.831116585011793,8.997741426238433,0.16662484122663912
2470,CELL_P_12,35,35,9.397641045182363,9.464290981673017,0.06664993649065387
2471,CELL_P_12,35,35,9.397641045182363,9.764215695880965,0.3665746506986025
2472,CELL_P_12,35,35,9.397641045182363,9.897515568862275,0.49987452367991203
2473,CELL_P_12,35,35,9.464290981673017,9.764215695880965,0.29992471420794864
2474,CELL_P_12,35,35,9.464290981673017,9.897515568862275,0.43322458718925816
2475,CELL_P_12,35,35,9.797540664126291,9.897515568862275,0.09997490473598347
2476,CELL_P_12,277,35,8.997741426238433,9.464290981673017,0.4665495554345842
2477,CELL_P_12,277,35,8.997741426238433,9.764215695880965,0.7664742696425328
2478,CELL_P_12,277,35,8.997741426238433,9.897515568862275,0.8997741426238424
2479,CELL_O_12,35,35,8.731141680275812,8.864441553257121,0.13329987298130952
2480,CELL_O_12,35,35,8.731141680275812,9.430966013427689,0.6998243331518772
2481,CELL_O_12,35,35,8.731141680275812,9.497615949918345,0.7664742696425328
2482,CELL_O_12,35,35,8.731141680275812,9.83086563237162,1.0997239520958075
2483,CELL_O_12,35,35,8.731141680275812,9.930840537107603,1.199698856831791
2484,CELL_O_12,35,35,8.931091489747777,9.430966013427689,0.49987452367991203
2485,CELL_O_12,35,35,8.931091489747777,9.497615949918345,0.5665244601705677
2486,CELL_O_12,35,35,8.931091489747777,9.83086563237162,0.8997741426238424
2487,CELL_O_12,35,35,8.931091489747777,9.930840537107603,0.9997490473598258
2488,CELL_O_12,35,35,9.430966013427689,9.497615949918345,0.06664993649065565
2489,CELL_O_12,35,35,9.430966013427689,9.83086563237162,0.39989961894393034
2490,CELL_O_12,35,35,9.430966013427689,9.930840537107603,0.4998745236799138
2491,CELL_O_12,35,35,9.730890727635638,9.83086563237162,0.0999749047359817
2492,CELL_O_12,35,35,9.730890727635638,9.930840537107603,0.19994980947196517
2493,CELL_O_12,35,35,9.864190600616947,9.930840537107603,0.06664993649065565
2494,CELL_O_12,213,226,6.6316686808201775,7.064893268009436,0.43322458718925816
2495,CELL_O_12,213,226,6.6316686808201775,7.364817982217383,0.7331493013972059
2496,CELL_O_12,226,35,7.098218236254763,8.664491743785156,1.5662735075303935
2497,CELL_O_12,226,35,7.098218236254763,8.864441553257121,1.7662233170023587
2498,CELL_O_12,226,226,7.098218236254763,7.364817982217383,0.2665997459626208
2499,CELL_O_12,226,35,7.5980927599346755,8.664491743785156,1.0663989838504806
2500,CELL_O_12,226,35,7.5980927599346755,8.864441553257121,1.2663487933224458
2501,CELL_O_12,226,35,7.5980927599346755,9.430966013427689,1.8328732534930134
2502,CELL_O_12,226,35,7.5980927599346755,9.497615949918345,1.899523189983669
2503,CELL_N_11,42,42,1.966173126474324,2.332747777172927,0.36657465069860273
2504,CELL_N_11,42,42,1.966173126474324,2.4327226819089094,0.4665495554345853
2505,CELL_N_11,42,42,1.966173126474324,3.299171856287425,1.3329987298131007
2506,CELL_N_11,42,42,1.966173126474324,3.8990212847033203,1.9328481582289962
2507,CELL_N_11,42,42,2.332747777172927,2.4327226819089094,0.09997490473598258
2508,CELL_N_11,42,42,2.332747777172927,3.299171856287425,0.966424079114498
2509,CELL_N_11,42,42,2.332747777172927,3.8990212847033203,1.5662735075303935
2510,CELL_N_11,42,42,3.1325470150607875,3.299171856287425,0.16662484122663734
2511,CELL_N_11,42,42,3.1325470150607875,3.8990212847033203,0.7664742696425328
2512,CELL_N_11,42,42,3.49912166575939,3.8990212847033203,0.39989961894393034
2513,CELL_N_10,42,42,2.2994228089275994,2.366072745418254,0.06664993649065476
2514,CELL_N_10,42,42,2.2994228089275994,3.165871983306115,0.8664491743785154
2515,CELL_N_10,42,42,2.2994228089275994,3.532446634004718,1.2330238250771184
2516,CELL_N_10,42,42,2.3993977136635816,3.165871983306115,0.7664742696425333
2517,CELL_N_10,42,42,2.3993977136635816,3.532446634004718,1.1330489203411362
2518,CELL_N_10,42,42,3.2658468880420974,3.532446634004718,0.26659974596262037
2519,CELL_Z_4,47,150,1.966173126474324,3.8990212847033203,1.9328481582289962
2520,CELL_Z_4,150,47,3.8990212847033203,4.965420268553801,1.066398983850481
2521,CELL_Z_4,150,52,3.8990212847033203,4.165621030665941,0.26659974596262037
2522,CELL_Z_4,150,150,3.8990212847033203,3.998996189439303,0.09997490473598258
2523,CELL_Z_4,150,150,3.8990212847033203,4.165621030665941,0.26659974596262037
2524,CELL_Z_4,150,150,3.8990212847033203,4.898770332063146,0.9997490473598254
2525,CELL_Z_4,150,150,3.8990212847033203,5.065395173289784,1.1663738885864636
2526,CELL_Z_4,150,150,3.8990212847033203,5.465294792233714,1.566273507530394
2527,CELL_Z_4,150,186,3.8990212847033203,5.265344982761749,1.3663236980584288
2528,CELL_Z_4,150,47,3.998996189439303,4.965420268553801,0.9664240791144985
2529,CELL_Z_4,150,52,3.998996189439303,4.165621030665941,0.1666248412266378
2530,CELL_Z_4,150,150,3.998996189439303,4.165621030665941,0.1666248412266378
2531,CELL_Z_4,150,150,3.998996189439303,4.898770332063146,0.8997741426238428
2532,CELL_Z_4,150,150,3.998996189439303,5.065395173289784,1.066398983850481
2533,CELL_Z_4,150,150,3.998996189439303,5.465294792233714,1.4662986027944114
2534,CELL_Z_4,150,186,3.998996189439303,5.265344982761749,1.2663487933224462
2535,CELL_Z_4,150,47,4.532195681364543,4.965420268553801,0.43322458718925816
2536,CELL_Z_4,150,150,4.532195681364543,4.898770332063146,0.3665746506986025
2537,CELL_Z_4,150,150,4.532195681364543,5.065395173289784,0.5331994919252407
2538,CELL_Z_4,150,150,4.532195681364543,5.465294792233714,0.9330991108691711
2539,CELL_Z_4,150,186,4.532195681364543,5.265344982761749,0.7331493013972059
2540,CELL_Z_4,150,150,4.965420268553801,5.065395173289784,0.09997490473598258
2541,CELL_Z_4,150,150,4.965420268553801,5.465294792233714,0.4998745236799129
2542,CELL_Z_4,150,186,4.965420268553801,5.265344982761749,0.29992471420794775
2543,CELL_Z_4,150,150,5.398644855743059,5.465294792233714,0.06664993649065565
2544,CELL_Z_3,47,47,4.9320953003084735,5.531944728724369,0.5998494284158955
2545,CELL_Z_3,47,78,4.9320953003084735,5.298669951007076,0.3665746506986025
2546,CELL_Z_3,47,150,4.9320953003084735,4.998745236799128,0.06664993649065476
2547,CELL_Z_3,47,150,4.9320953003084735,5.4319698239883865,0.4998745236799129
2548,CELL_Z_3,47,150,4.9320953003084735,5.498619760479041,0.5665244601705677
2549,CELL_Z_3,47,179,4.9320953003084735,4.998745236799128,0.06664993649065476
2550,CELL_Z_3,47,212,4.9320953003084735,6.06514422064961,1.1330489203411362
2551,CELL_Z_3,47,245,6.06514422064961,7.364817982217383,1.2996737615677736
2552,CELL_Z_3,47,249,6.06514422064961,7.664742696425331,1.5995984757757213
2553,CELL_Z_3,47,249,6.06514422064961,7.8313675376519685,1.7662233170023587
2554,CELL_Z_3,47,251,6.06514422064961,7.498117855198693,1.432973634549083
2555,CELL_Z_3,52,47,4.132296062420613,5.531944728724369,1.3996486663037562
2556,CELL_Z_3,52,78,4.132296062420613,5.298669951007076,1.1663738885864632
2557,CELL_Z_3,52,81,4.132296062420613,4.4655457448738884,0.3332496824532756
2558,CELL_Z_3,52,150,4.132296062420613,4.565520649609871,0.43322458718925816
2559,CELL_Z_3,52,150,4.132296062420613,4.998745236799128,0.8664491743785154
2560,CELL_Z_3,52,150,4.132296062420613,5.4319698239883865,1.2996737615677736
2561,CELL_Z_3,52,150,4.132296062420613,5.498619760479041,1.3663236980584283
2562,CELL_Z_3,52,179,4.132296062420613,4.998745236799128,0.8664491743785154
2563,CELL_Z_3,52,212,4.132296062420613,6.06514422064961,1.932848158228997
2564,CELL_Z_3,53,47,1.8328732534930139,1.9994980947196515,0.16662484122663757
2565,CELL_Z_3,53,92,1.8328732534930139,2.166122935946289,0.33324968245327513
2566,CELL_Z_3,53,92,1.8328732534930139,2.2660978406822716,0.4332245871892577
2567,CELL_Z_3,53,92,1.8328732534930139,2.9659221738341497,1.1330489203411358
2568,CELL_Z_3,53,98,1.8328732534930139,2.2660978406822716,0.4332245871892577
2569,CELL_Z_3,53,98,1.8328732534930139,2.499372618399564,0.6664993649065503
2570,CELL_Z_3,78,47,5.298669951007076,5.531944728724369,0.233274777717293
2571,CELL_Z_3,78,150,5.298669951007076,5.4319698239883865,0.1332998729813104
2572,CELL_Z_3,78,150,5.298669951007076,5.498619760479041,0.19994980947196517
2573,CELL_Z_3,78,212,5.298669951007076,6.06514422064961,0.7664742696425337
2574,CELL_Z_3,81,47,4.565520649609871,5.531944728724369,0.966424079114498
2575,CELL_Z_3,81,78,4.565520649609871,5.298669951007076,0.733149301397205
2576,CELL_Z_3,81,150,4.565520649609871,4.998745236799128,0.43322458718925727
2577,CELL_Z_3,81,150,4.565520649609871,5.4319698239883865,0.8664491743785154
2578,CELL_Z_3,81,150,4.565520649609871,5.498619760479041,0.9330991108691702
2579,CELL_Z_3,81,179,4.565520649609871,4.998745236799128,0.43322458718925727
2580,CELL_Z_3,81,212,4.565520649609871,6.06514422064961,1.4996235710397388
2581,CELL_Z_3,82,47,1.9328481582289965,1.9994980947196515,0.06664993649065498
2582,CELL_Z_3,82,92,1.9328481582289965,2.166122935946289,0.23327477771729255
2583,CELL_Z_3,82,92,1.9328481582289965,2.2660978406822716,0.33324968245327513
2584,CELL_Z_3,82,92,1.9328481582289965,2.9659221738341497,1.0330740156051532
2585,CELL_Z_3,82,98,1.9328481582289965,2.2660978406822716,0.33324968245327513
2586,CELL_Z_3,82,98,1.9328481582289965,2.499372618399564,0.5665244601705677
2587,CELL_Z_3,82,150,1.9328481582289965,3.932346252948648,1.9994980947196517
2588,CELL_Z_3,92,92,2.0994729994556343,2.166122935946289,0.06664993649065476
2589,CELL_Z_3,92,92,2.0994729994556343,2.2660978406822716,0.16662484122663734
2590,CELL_Z_3,92,92,2.0994729994556343,2.9659221738341497,0.8664491743785154
2591,CELL_Z_3,92,98,2.0994729994556343,2.2660978406822716,0.16662484122663734
2592,CELL_Z_3,92,98,2.0994729994556343,2.499372618399564,0.3998996189439299
2593,CELL_Z_3,92,150,2.0994729994556343,3.932346252948648,1.8328732534930139
2594,CELL_Z_3,92,150,2.0994729994556343,4.03232115768463,1.932848158228996
2595,CELL_Z_3,92,92,2.199447904191617,2.2660978406822716,0.06664993649065476
2596,CELL_Z_3,92,92,2.199447904191617,2.9659221738341497,0.7664742696425328
2597,CELL_Z_3,92,98,2.199447904191617,2.2660978406822716,0.06664993649065476
2598,CELL_Z_3,92,98,2.199447904191617,2.499372618399564,0.2999247142079473
2599,CELL_Z_3,92,150,2.199447904191617,3.932346252948648,1.7328983487570313
2600,CELL_Z_3,92,150,2.199447904191617,4.03232115768463,1.8328732534930134
2601,CELL_Z_3,92,81,2.532697586644892,4.4655457448738884,1.9328481582289965
2602,CELL_Z_3,92,92,2.532697586644892,2.9659221738341497,0.4332245871892577
2603,CELL_Z_3,92,150,2.532697586644892,3.932346252948648,1.3996486663037562
2604,CELL_Z_3,92,150,2.532697586644892,4.03232115768463,1.4996235710397383
2605,CELL_Z_3,92,81,2.9659221738341497,4.4655457448738884,1.4996235710397388
2606,CELL_Z_3,92,150,2.9659221738341497,3.932346252948648,0.9664240791144985
2607,CELL_Z_3,92,150,2.9659221738341497,4.03232115768463,1.0663989838504806
2608,CELL_Z_3,92,150,2.9659221738341497,4.565520649609871,1.5995984757757213
2609,CELL_Z_3,98,47,1.4996235710397385,1.9994980947196515,0.4998745236799129
2610,CELL_Z_3,98,92,1.4996235710397385,2.166122935946289,0.6664993649065505
2611,CELL_Z_3,98,92,1.4996235710397385,2.2660978406822716,0.7664742696425331
2612,CELL_Z_3,98,92,1.4996235710397385,2.9659221738341497,1.4662986027944112
2613,CELL_Z_3,98,98,1.4996235710397385,2.2660978406822716,0.7664742696425331
2614,CELL_Z_3,98,98,1.4996235710397385,2.499372618399564,0.9997490473598256
2615,CELL_Z_3,98,92,2.3993977136635816,2.9659221738341497,0.5665244601705681
2616,CELL_Z_3,98,98,2.3993977136635816,2.499372618399564,0.09997490473598258
2617,CELL_Z_3,98,150,2.3993977136635816,3.932346252948648,1.5329485392850666
2618,CELL_Z_3,98,150,2.3993977136635816,4.03232115768463,1.6329234440210487
2619,CELL_Z_3,98,81,2.499372618399564,4.4655457448738884,1.9661731264743243
2620,CELL_Z_3,98,92,2.499372618399564,2.9659221738341497,0.46654955543458554
2621,CELL_Z_3,98,150,2.499372618399564,3.932346252948648,1.432973634549084
2622,CELL_Z_3,98,150,2.499372618399564,4.03232115768463,1.5329485392850661
2623,CELL_Z_3,150,47,3.9656712211939755,5.531944728724369,1.5662735075303935
2624,CELL_Z_3,150,78,3.9656712211939755,5.298669951007076,1.3329987298131005
2625,CELL_Z_3,150,81,3.9656712211939755,4.4655457448738884,0.4998745236799129
2626,CELL_Z_3,150,150,3.9656712211939755,4.03232115768463,0.06664993649065476
2627,CELL_Z_3,150,150,3.9656712211939755,4.565520649609871,0.5998494284158955
2628,CELL_Z_3,150,150,3.9656712211939755,4.998745236799128,1.0330740156051528
2629,CELL_Z_3,150,150,3.9656712211939755,5.4319698239883865,1.466298602794411
2630,CELL_Z_3,150,150,3.9656712211939755,5.498619760479041,1.5329485392850657
2631,CELL_Z_3,150,179,3.9656712211939755,4.998745236799128,1.0330740156051528
2632,CELL_Z_3,150,47,4.132296062420613,5.531944728724369,1.3996486663037562
2633,CELL_Z_3,150,78,4.132296062420613,5.298669951007076,1.1663738885864632
2634,CELL_Z_3,150,81,4.132296062420613,4.4655457448738884,0.3332496824532756
2635,CELL_Z_3,150,150,4.132296062420613,4.565520649609871,0.43322458718925816
2636,CELL_Z_3,150,150,4.132296062420613,4.998745236799128,0.8664491743785154
2637,CELL_Z_3,150,150,4.132296062420613,5.4319698239883865,1.2996737615677736
2638,CELL_Z_3,150,150,4.132296062420613,5.498619760479041,1.3663236980584283
2639,CELL_Z_3,150,179,4.132296062420613,4.998745236799128,0.8664491743785154
2640,CELL_Z_3,150,212,4.132296062420613,6.06514422064961,1.932848158228997
2641,CELL_Z_3,150,47,4.865445363817819,5.531944728724369,0.6664993649065503
2642,CELL_Z_3,150,78,4.865445363817819,5.298669951007076,0.43322458718925727
2643,CELL_Z_3,150,150,4.865445363817819,4.998745236799128,0.13329987298130952
2644,CELL_Z_3,150,150,4.865445363817819,5.4319698239883865,0.5665244601705677
2645,CELL_Z_3,150,150,4.865445363817819,5.498619760479041,0.6331743966612224
2646,CELL_Z_3,150,179,4.865445363817819,4.998745236799128,0.13329987298130952
2647,CELL_Z_3,150,212,4.865445363817819,6.06514422064961,1.199698856831791
2648,CELL_Z_3,150,47,5.032070205044456,5.531944728724369,0.4998745236799129
2649,CELL_Z_3,150,78,5.032070205044456,5.298669951007076,0.2665997459626199
2650,CELL_Z_3,150,150,5.032070205044456,5.4319698239883865,0.39989961894393034
2651,CELL_Z_3,150,150,5.032070205044456,5.498619760479041,0.4665495554345851
2652,CELL_Z_3,150,212,5.032070205044456,6.06514422064961,1.0330740156051537
2653,CELL_Z_3,150,47,5.4319698239883865,5.531944728724369,0.09997490473598258
2654,CELL_Z_3,150,150,5.4319698239883865,5.498619760479041,0.06664993649065476
2655,CELL_Z_3,150,212,5.4319698239883865,6.06514422064961,0.6331743966612233
2656,CELL_Z_3,150,245,5.4319698239883865,7.364817982217383,1.932848158228997
2657,CELL_Z_3,150,212,6.031819252404282,6.06514422064961,0.033324968245327824
2658,CELL_Z_3,150,245,6.031819252404282,7.364817982217383,1.3329987298131014
2659,CELL_Z_3,150,249,6.031819252404282,7.664742696425331,1.6329234440210492
2660,CELL_Z_3,150,249,6.031819252404282,7.8313675376519685,1.7995482852476865
2661,CELL_Z_3,150,251,6.031819252404282,7.498117855198693,1.466298602794411
2662,CELL_Z_3,212,245,7.264843077481401,7.364817982217383,0.09997490473598258
2663,CELL_Z_3,212,249,7.264843077481401,7.664742696425331,0.39989961894393034
2664,CELL_Z_3,212,249,7.264843077481401,7.8313675376519685,0.5665244601705677
2665,CELL_Z_3,212,249,7.264843077481401,9.097716330974414,1.8328732534930134
2666,CELL_Z_3,212,251,7.264843077481401,7.498117855198693,0.2332747777172921
2667,CELL_Z_3,212,251,7.264843077481401,8.36456702957721,1.0997239520958084
2668,CELL_Z_3,212,288,7.264843077481401,8.631166775539828,1.3663236980584275
2669,CELL_Z_3,212,288,7.264843077481401,9.231016203955724,1.966173126474323
2670,CELL_Z_3,245,288,9.264341172201052,9.364316076937035,0.09997490473598347
2671,CELL_Z_3,245,288,9.264341172201052,9.764215695880965,0.4998745236799138
2672,CELL_Z_3,249,249,7.731392632915986,7.8313675376519685,0.09997490473598258
2673,CELL_Z_3,249,249,7.731392632915986,9.097716330974414,1.3663236980584283
2674,CELL_Z_3,249,251,7.731392632915986,8.36456702957721,0.6331743966612233
2675,CELL_Z_3,249,288,7.731392632915986,8.631166775539828,0.8997741426238424
2676,CELL_Z_3,249,288,7.731392632915986,9.231016203955724,1.4996235710397379
2677,CELL_Z_3,249,288,7.731392632915986,9.364316076937035,1.6329234440210492
2678,CELL_Z_3,249,249,7.864692505897296,9.097716330974414,1.233023825077118
2679,CELL_Z_3,249,251,7.864692505897296,8.36456702957721,0.4998745236799129
2680,CELL_Z_3,249,288,7.864692505897296,8.631166775539828,0.766474269642532
2681,CELL_Z_3,249,288,7.864692505897296,9.231016203955724,1.3663236980584275
2682,CELL_Z_3,249,288,7.864692505897296,9.364316076937035,1.4996235710397388
2683,CELL_Z_3,249,288,7.864692505897296,9.764215695880965,1.899523189983669
2684,CELL_Z_3,249,288,9.197691235710398,9.231016203955724,0.03332496824532605
2685,CELL_Z_3,249,288,9.197691235710398,9.364316076937035,0.16662484122663734
2686,CELL_Z_3,249,288,9.197691235710398,9.764215695880965,0.5665244601705677
2687,CELL_Z_3,251,249,8.297917093086554,9.097716330974414,0.7997992378878607
2688,CELL_Z_3,251,251,8.297917093086554,8.36456702957721,0.06664993649065565
2689,CELL_Z_3,251,288,8.297917093086554,8.631166775539828,0.3332496824532747
2690,CELL_Z_3,251,288,8.297917093086554,9.231016203955724,0.9330991108691702
2691,CELL_Z_3,251,288,8.297917093086554,9.364316076937035,1.0663989838504815
2692,CELL_Z_3,251,288,8.297917093086554,9.764215695880965,1.4662986027944118
2693,CELL_Z_3,288,288,9.097716330974414,9.231016203955724,0.13329987298130952
2694,CELL_Z_3,288,288,9.097716330974414,9.364316076937035,0.2665997459626208
2695,CELL_Z_3,288,288,9.097716330974414,9.764215695880965,0.6664993649065512
2696,CELL_Z_3,288,288,9.264341172201052,9.364316076937035,0.09997490473598347
2697,CELL_Z_3,288,288,9.264341172201052,9.764215695880965,0.4998745236799138
2698,CELL_Z_3,288,288,9.564265886409,9.764215695880965,0.19994980947196517
2699,CELL_Q_10,48,157,3.732396443476683,4.165621030665941,0.4332245871892577
2700,CELL_V_12,50,164,4.265595935401923,4.365570840137906,0.09997490473598258
2701,CELL_X_10,55,73,0.2999247142079477,0.6664993649065505,0.3665746506986028
2702,CELL_W_10,55,73,1.1663738885864634,1.266348793322446,0.09997490473598258
2703,CELL_Q_11,59,109,1.966173126474324,2.0661480312103064,0.09997490473598236
2704,CELL_O_2,108,108,4.03232115768463,4.098971094175286,0.06664993649065565
2705,CELL_O_2,108,166,4.03232115768463,4.4655457448738884,0.43322458718925816
2706,CELL_O_2,108,168,4.03232115768463,4.598845617855199,0.5665244601705686
2707,CELL_O_2,108,166,4.165621030665941,4.4655457448738884,0.29992471420794775
2708,CELL_O_2,108,168,4.165621030665941,4.598845617855199,0.43322458718925816
